3201,3,0,12,4,up,up,"[{""positionX"": 7, ""positionY"": 8}, {""positionX"": 8, ""positionY"": 8}, {""positionX"": 9, ""positionY"": 8}, {""positionX"": 10, ""positionY"": 8}, {""positionX"": 11, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 7}, {""positionX"": 12, ""positionY"": 6}, {""positionX"": 12, ""positionY"": 5}]"
3202,3,0,12,3,up,up,"[{""positionX"": 8, ""positionY"": 8}, {""positionX"": 9, ""positionY"": 8}, {""positionX"": 10, ""positionY"": 8}, {""positionX"": 11, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 7}, {""positionX"": 12, ""positionY"": 6}, {""positionX"": 12, ""positionY"": 5}, {""positionX"": 12, ""positionY"": 4}]"
3203,3,0,12,2,up,up,"[{""positionX"": 9, ""positionY"": 8}, {""positionX"": 10, ""positionY"": 8}, {""positionX"": 11, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 7}, {""positionX"": 12, ""positionY"": 6}, {""positionX"": 12, ""positionY"": 5}, {""positionX"": 12, ""positionY"": 4}, {""positionX"": 12, ""positionY"": 3}]"
3204,3,0,12,1,up,up,"[{""positionX"": 10, ""positionY"": 8}, {""positionX"": 11, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 7}, {""positionX"": 12, ""positionY"": 6}, {""positionX"": 12, ""positionY"": 5}, {""positionX"": 12, ""positionY"": 4}, {""positionX"": 12, ""positionY"": 3}, {""positionX"": 12, ""positionY"": 2}]"
3205,3,0,12,0,up,up,"[{""positionX"": 11, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 7}, {""positionX"": 12, ""positionY"": 6}, {""positionX"": 12, ""positionY"": 5}, {""positionX"": 12, ""positionY"": 4}, {""positionX"": 12, ""positionY"": 3}, {""positionX"": 12, ""positionY"": 2}, {""positionX"": 12, ""positionY"": 1}]"
3206,3,0,11,0,up,left,"[{""positionX"": 12, ""positionY"": 8}, {""positionX"": 12, ""positionY"": 7}, {""positionX"": 12, ""positionY"": 6}, {""positionX"": 12, ""positionY"": 5}, {""positionX"": 12, ""positionY"": 4}, {""positionX"": 12, ""positionY"": 3}, {""positionX"": 12, ""positionY"": 2}, {""positionX"": 12, ""positionY"": 1}, {""positionX"": 12, ""positionY"": 0}]"
3207,3,0,10,0,left,left,"[{""positionX"": 12, ""positionY"": 7}, {""positionX"": 12, ""positionY"": 6}, {""positionX"": 12, ""positionY"": 5}, {""positionX"": 12, ""positionY"": 4}, {""positionX"": 12, ""positionY"": 3}, {""positionX"": 12, ""positionY"": 2}, {""positionX"": 12, ""positionY"": 1}, {""positionX"": 12, ""positionY"": 0}, {""positionX"": 11, ""positionY"": 0}]"
3208,3,0,9,0,left,left,"[{""positionX"": 12, ""positionY"": 6}, {""positionX"": 12, ""positionY"": 5}, {""positionX"": 12, ""positionY"": 4}, {""positionX"": 12, ""positionY"": 3}, {""positionX"": 12, ""positionY"": 2}, {""positionX"": 12, ""positionY"": 1}, {""positionX"": 12, ""positionY"": 0}, {""positionX"": 11, ""positionY"": 0}, {""positionX"": 10, ""positionY"": 0}]"
3209,3,0,8,0,left,left,"[{""positionX"": 12, ""positionY"": 5}, {""positionX"": 12, ""positionY"": 4}, {""positionX"": 12, ""positionY"": 3}, {""positionX"": 12, ""positionY"": 2}, {""positionX"": 12, ""positionY"": 1}, {""positionX"": 12, ""positionY"": 0}, {""positionX"": 11, ""positionY"": 0}, {""positionX"": 10, ""positionY"": 0}, {""positionX"": 9, ""positionY"": 0}]"
3210,3,0,7,0,left,left,"[{""positionX"": 12, ""positionY"": 4}, {""positionX"": 12, ""positionY"": 3}, {""positionX"": 12, ""positionY"": 2}, {""positionX"": 12, ""positionY"": 1}, {""positionX"": 12, ""positionY"": 0}, {""positionX"": 11, ""positionY"": 0}, {""positionX"": 10, ""positionY"": 0}, {""positionX"": 9, ""positionY"": 0}, {""positionX"": 8, ""positionY"": 0}]"
3211,3,0,6,0,left,left,"[{""positionX"": 12, ""positionY"": 3}, {""positionX"": 12, ""positionY"": 2}, {""positionX"": 12, ""positionY"": 1}, {""positionX"": 12, ""positionY"": 0}, {""positionX"": 11, ""positionY"": 0}, {""positionX"": 10, ""positionY"": 0}, {""positionX"": 9, ""positionY"": 0}, {""positionX"": 8, ""positionY"": 0}, {""positionX"": 7, ""positionY"": 0}]"
3212,3,0,5,0,left,left,"[{""positionX"": 12, ""positionY"": 2}, {""positionX"": 12, ""positionY"": 1}, {""positionX"": 12, ""positionY"": 0}, {""positionX"": 11, ""positionY"": 0}, {""positionX"": 10, ""positionY"": 0}, {""positionX"": 9, ""positionY"": 0}, {""positionX"": 8, ""positionY"": 0}, {""positionX"": 7, ""positionY"": 0}, {""positionX"": 6, ""positionY"": 0}]"
3213,3,0,4,0,left,left,"[{""positionX"": 12, ""positionY"": 1}, {""positionX"": 12, ""positionY"": 0}, {""positionX"": 11, ""positionY"": 0}, {""positionX"": 10, ""positionY"": 0}, {""positionX"": 9, ""positionY"": 0}, {""positionX"": 8, ""positionY"": 0}, {""positionX"": 7, ""positionY"": 0}, {""positionX"": 6, ""positionY"": 0}, {""positionX"": 5, ""positionY"": 0}]"
3214,3,0,3,0,left,left,"[{""positionX"": 12, ""positionY"": 0}, {""positionX"": 11, ""positionY"": 0}, {""positionX"": 10, ""positionY"": 0}, {""positionX"": 9, ""positionY"": 0}, {""positionX"": 8, ""positionY"": 0}, {""positionX"": 7, ""positionY"": 0}, {""positionX"": 6, ""positionY"": 0}, {""positionX"": 5, ""positionY"": 0}, {""positionX"": 4, ""positionY"": 0}]"
3216,6,8,9,10,up,left,"[{""positionX"": 10, ""positionY"": 10}, {""positionX"": 10, ""positionY"": 10}, {""positionX"": 10, ""positionY"": 10}]"
3217,6,8,8,10,left,left,"[{""positionX"": 10, ""positionY"": 10}, {""positionX"": 10, ""positionY"": 10}, {""positionX"": 9, ""positionY"": 10}]"
3218,6,8,7,10,left,left,"[{""positionX"": 10, ""positionY"": 10}, {""positionX"": 9, ""positionY"": 10}, {""positionX"": 8, ""positionY"": 10}]"
3219,6,8,6,10,left,left,"[{""positionX"": 9, ""positionY"": 10}, {""positionX"": 8, ""positionY"": 10}, {""positionX"": 7, ""positionY"": 10}]"
3220,6,8,6,9,left,up,"[{""positionX"": 8, ""positionY"": 10}, {""positionX"": 7, ""positionY"": 10}, {""positionX"": 6, ""positionY"": 10}]"
3221,6,8,6,8,up,up,"[{""positionX"": 7, ""positionY"": 10}, {""positionX"": 6, ""positionY"": 10}, {""positionX"": 6, ""positionY"": 9}]"
3222,8,13,6,7,up,up,"[{""positionX"": 6, ""positionY"": 10}, {""positionX"": 6, ""positionY"": 9}, {""positionX"": 6, ""positionY"": 8}]"
3223,8,13,6,6,up,up,"[{""positionX"": 6, ""positionY"": 10}, {""positionX"": 6, ""positionY"": 9}, {""positionX"": 6, ""positionY"": 8}, {""positionX"": 6, ""positionY"": 7}]"
3224,8,13,7,6,up,right,"[{""positionX"": 6, ""positionY"": 9}, {""positionX"": 6, ""positionY"": 8}, {""positionX"": 6, ""positionY"": 7}, {""positionX"": 6, ""positionY"": 6}]"
3225,8,13,8,6,right,right,"[{""positionX"": 6, ""positionY"": 8}, {""positionX"": 6, ""positionY"": 7}, {""positionX"": 6, ""positionY"": 6}, {""positionX"": 7, ""positionY"": 6}]"
3226,8,13,8,7,right,down,"[{""positionX"": 6, ""positionY"": 7}, {""positionX"": 6, ""positionY"": 6}, {""positionX"": 7, ""positionY"": 6}, {""positionX"": 8, ""positionY"": 6}]"
3227,8,13,8,8,down,down,"[{""positionX"": 6, ""positionY"": 6}, {""positionX"": 7, ""positionY"": 6}, {""positionX"": 8, ""positionY"": 6}, {""positionX"": 8, ""positionY"": 7}]"
3228,8,13,8,9,down,down,"[{""positionX"": 7, ""positionY"": 6}, {""positionX"": 8, ""positionY"": 6}, {""positionX"": 8, ""positionY"": 7}, {""positionX"": 8, ""positionY"": 8}]"
3229,8,13,8,10,down,down,"[{""positionX"": 8, ""positionY"": 6}, {""positionX"": 8, ""positionY"": 7}, {""positionX"": 8, ""positionY"": 8}, {""positionX"": 8, ""positionY"": 9}]"
3230,8,13,8,11,down,down,"[{""positionX"": 8, ""positionY"": 7}, {""positionX"": 8, ""positionY"": 8}, {""positionX"": 8, ""positionY"": 9}, {""positionX"": 8, ""positionY"": 10}]"
3231,8,13,8,12,down,down,"[{""positionX"": 8, ""positionY"": 8}, {""positionX"": 8, ""positionY"": 9}, {""positionX"": 8, ""positionY"": 10}, {""positionX"": 8, ""positionY"": 11}]"
3232,8,13,8,13,down,down,"[{""positionX"": 8, ""positionY"": 9}, {""positionX"": 8, ""positionY"": 10}, {""positionX"": 8, ""positionY"": 11}, {""positionX"": 8, ""positionY"": 12}]"
3233,19,11,8,14,down,down,"[{""positionX"": 8, ""positionY"": 10}, {""positionX"": 8, ""positionY"": 11}, {""positionX"": 8, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 13}]"
3234,19,11,9,14,down,right,"[{""positionX"": 8, ""positionY"": 10}, {""positionX"": 8, ""positionY"": 11}, {""positionX"": 8, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 13}, {""positionX"": 8, ""positionY"": 14}]"
3235,19,11,10,14,right,right,"[{""positionX"": 8, ""positionY"": 11}, {""positionX"": 8, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 13}, {""positionX"": 8, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 14}]"
3236,19,11,11,14,right,right,"[{""positionX"": 8, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 13}, {""positionX"": 8, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}]"
3237,19,11,12,14,right,right,"[{""positionX"": 8, ""positionY"": 13}, {""positionX"": 8, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}, {""positionX"": 11, ""positionY"": 14}]"
3238,19,11,13,14,right,right,"[{""positionX"": 8, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}, {""positionX"": 11, ""positionY"": 14}, {""positionX"": 12, ""positionY"": 14}]"
3239,19,11,14,14,right,right,"[{""positionX"": 9, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}, {""positionX"": 11, ""positionY"": 14}, {""positionX"": 12, ""positionY"": 14}, {""positionX"": 13, ""positionY"": 14}]"
3240,19,11,15,14,right,right,"[{""positionX"": 10, ""positionY"": 14}, {""positionX"": 11, ""positionY"": 14}, {""positionX"": 12, ""positionY"": 14}, {""positionX"": 13, ""positionY"": 14}, {""positionX"": 14, ""positionY"": 14}]"
3241,19,11,16,14,right,right,"[{""positionX"": 11, ""positionY"": 14}, {""positionX"": 12, ""positionY"": 14}, {""positionX"": 13, ""positionY"": 14}, {""positionX"": 14, ""positionY"": 14}, {""positionX"": 15, ""positionY"": 14}]"
3242,19,11,17,14,right,right,"[{""positionX"": 12, ""positionY"": 14}, {""positionX"": 13, ""positionY"": 14}, {""positionX"": 14, ""positionY"": 14}, {""positionX"": 15, ""positionY"": 14}, {""positionX"": 16, ""positionY"": 14}]"
3243,19,11,18,14,right,right,"[{""positionX"": 13, ""positionY"": 14}, {""positionX"": 14, ""positionY"": 14}, {""positionX"": 15, ""positionY"": 14}, {""positionX"": 16, ""positionY"": 14}, {""positionX"": 17, ""positionY"": 14}]"
3244,19,11,19,14,right,right,"[{""positionX"": 14, ""positionY"": 14}, {""positionX"": 15, ""positionY"": 14}, {""positionX"": 16, ""positionY"": 14}, {""positionX"": 17, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 14}]"
3245,19,11,19,13,right,up,"[{""positionX"": 15, ""positionY"": 14}, {""positionX"": 16, ""positionY"": 14}, {""positionX"": 17, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 19, ""positionY"": 14}]"
3246,19,11,19,12,up,up,"[{""positionX"": 16, ""positionY"": 14}, {""positionX"": 17, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 19, ""positionY"": 14}, {""positionX"": 19, ""positionY"": 13}]"
3247,19,11,19,11,up,up,"[{""positionX"": 17, ""positionY"": 14}, {""positionX"": 18, ""positionY"": 14}, {""positionX"": 19, ""positionY"": 14}, {""positionX"": 19, ""positionY"": 13}, {""positionX"": 19, ""positionY"": 12}]"
3248,9,14,19,10,up,up,"[{""positionX"": 18, ""positionY"": 14}, {""positionX"": 19, ""positionY"": 14}, {""positionX"": 19, ""positionY"": 13}, {""positionX"": 19, ""positionY"": 12}, {""positionX"": 19, ""positionY"": 11}]"
3249,9,14,18,10,up,left,"[{""positionX"": 18, ""positionY"": 14}, {""positionX"": 19, ""positionY"": 14}, {""positionX"": 19, ""positionY"": 13}, {""positionX"": 19, ""positionY"": 12}, {""positionX"": 19, ""positionY"": 11}, {""positionX"": 19, ""positionY"": 10}]"
3250,9,14,17,10,left,left,"[{""positionX"": 19, ""positionY"": 14}, {""positionX"": 19, ""positionY"": 13}, {""positionX"": 19, ""positionY"": 12}, {""positionX"": 19, ""positionY"": 11}, {""positionX"": 19, ""positionY"": 10}, {""positionX"": 18, ""positionY"": 10}]"
3251,9,14,17,11,left,down,"[{""positionX"": 19, ""positionY"": 13}, {""positionX"": 19, ""positionY"": 12}, {""positionX"": 19, ""positionY"": 11}, {""positionX"": 19, ""positionY"": 10}, {""positionX"": 18, ""positionY"": 10}, {""positionX"": 17, ""positionY"": 10}]"
3252,9,14,17,12,down,down,"[{""positionX"": 19, ""positionY"": 12}, {""positionX"": 19, ""positionY"": 11}, {""positionX"": 19, ""positionY"": 10}, {""positionX"": 18, ""positionY"": 10}, {""positionX"": 17, ""positionY"": 10}, {""positionX"": 17, ""positionY"": 11}]"
3253,9,14,17,13,down,down,"[{""positionX"": 19, ""positionY"": 11}, {""positionX"": 19, ""positionY"": 10}, {""positionX"": 18, ""positionY"": 10}, {""positionX"": 17, ""positionY"": 10}, {""positionX"": 17, ""positionY"": 11}, {""positionX"": 17, ""positionY"": 12}]"
3254,9,14,17,14,down,down,"[{""positionX"": 19, ""positionY"": 10}, {""positionX"": 18, ""positionY"": 10}, {""positionX"": 17, ""positionY"": 10}, {""positionX"": 17, ""positionY"": 11}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 13}]"
3255,9,14,16,14,down,left,"[{""positionX"": 18, ""positionY"": 10}, {""positionX"": 17, ""positionY"": 10}, {""positionX"": 17, ""positionY"": 11}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 13}, {""positionX"": 17, ""positionY"": 14}]"
3256,9,14,15,14,left,left,"[{""positionX"": 17, ""positionY"": 10}, {""positionX"": 17, ""positionY"": 11}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 13}, {""positionX"": 17, ""positionY"": 14}, {""positionX"": 16, ""positionY"": 14}]"
3257,9,14,14,14,left,left,"[{""positionX"": 17, ""positionY"": 11}, {""positionX"": 17, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 13}, {""positionX"": 17, ""positionY"": 14}, {""positionX"": 16, ""positionY"": 14}, {""positionX"": 15, ""positionY"": 14}]"
3258,9,14,13,14,left,left,"[{""positionX"": 17, ""positionY"": 12}, {""positionX"": 17, ""positionY"": 13}, {""positionX"": 17, ""positionY"": 14}, {""positionX"": 16, ""positionY"": 14}, {""positionX"": 15, ""positionY"": 14}, {""positionX"": 14, ""positionY"": 14}]"
3259,9,14,12,14,left,left,"[{""positionX"": 17, ""positionY"": 13}, {""positionX"": 17, ""positionY"": 14}, {""positionX"": 16, ""positionY"": 14}, {""positionX"": 15, ""positionY"": 14}, {""positionX"": 14, ""positionY"": 14}, {""positionX"": 13, ""positionY"": 14}]"
3260,9,14,11,14,left,left,"[{""positionX"": 17, ""positionY"": 14}, {""positionX"": 16, ""positionY"": 14}, {""positionX"": 15, ""positionY"": 14}, {""positionX"": 14, ""positionY"": 14}, {""positionX"": 13, ""positionY"": 14}, {""positionX"": 12, ""positionY"": 14}]"
3261,9,14,10,14,left,left,"[{""positionX"": 16, ""positionY"": 14}, {""positionX"": 15, ""positionY"": 14}, {""positionX"": 14, ""positionY"": 14}, {""positionX"": 13, ""positionY"": 14}, {""positionX"": 12, ""positionY"": 14}, {""positionX"": 11, ""positionY"": 14}]"
3262,9,14,9,14,left,left,"[{""positionX"": 15, ""positionY"": 14}, {""positionX"": 14, ""positionY"": 14}, {""positionX"": 13, ""positionY"": 14}, {""positionX"": 12, ""positionY"": 14}, {""positionX"": 11, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}]"
3263,8,6,8,14,left,left,"[{""positionX"": 14, ""positionY"": 14}, {""positionX"": 13, ""positionY"": 14}, {""positionX"": 12, ""positionY"": 14}, {""positionX"": 11, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 14}]"
3264,8,6,7,14,left,left,"[{""positionX"": 14, ""positionY"": 14}, {""positionX"": 13, ""positionY"": 14}, {""positionX"": 12, ""positionY"": 14}, {""positionX"": 11, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 14}, {""positionX"": 8, ""positionY"": 14}]"
3265,8,6,7,13,left,up,"[{""positionX"": 13, ""positionY"": 14}, {""positionX"": 12, ""positionY"": 14}, {""positionX"": 11, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 14}, {""positionX"": 8, ""positionY"": 14}, {""positionX"": 7, ""positionY"": 14}]"
3266,8,6,7,12,up,up,"[{""positionX"": 12, ""positionY"": 14}, {""positionX"": 11, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 14}, {""positionX"": 8, ""positionY"": 14}, {""positionX"": 7, ""positionY"": 14}, {""positionX"": 7, ""positionY"": 13}]"
3267,8,6,8,12,up,right,"[{""positionX"": 11, ""positionY"": 14}, {""positionX"": 10, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 14}, {""positionX"": 8, ""positionY"": 14}, {""positionX"": 7, ""positionY"": 14}, {""positionX"": 7, ""positionY"": 13}, {""positionX"": 7, ""positionY"": 12}]"
3268,8,6,8,11,right,up,"[{""positionX"": 10, ""positionY"": 14}, {""positionX"": 9, ""positionY"": 14}, {""positionX"": 8, ""positionY"": 14}, {""positionX"": 7, ""positionY"": 14}, {""positionX"": 7, ""positionY"": 13}, {""positionX"": 7, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 12}]"
3269,8,6,8,10,up,up,"[{""positionX"": 9, ""positionY"": 14}, {""positionX"": 8, ""positionY"": 14}, {""positionX"": 7, ""positionY"": 14}, {""positionX"": 7, ""positionY"": 13}, {""positionX"": 7, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 11}]"
3270,8,6,8,9,up,up,"[{""positionX"": 8, ""positionY"": 14}, {""positionX"": 7, ""positionY"": 14}, {""positionX"": 7, ""positionY"": 13}, {""positionX"": 7, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 11}, {""positionX"": 8, ""positionY"": 10}]"
3271,8,6,8,8,up,up,"[{""positionX"": 7, ""positionY"": 14}, {""positionX"": 7, ""positionY"": 13}, {""positionX"": 7, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 11}, {""positionX"": 8, ""positionY"": 10}, {""positionX"": 8, ""positionY"": 9}]"
3272,8,6,8,7,up,up,"[{""positionX"": 7, ""positionY"": 13}, {""positionX"": 7, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 11}, {""positionX"": 8, ""positionY"": 10}, {""positionX"": 8, ""positionY"": 9}, {""positionX"": 8, ""positionY"": 8}]"
3273,8,6,8,6,up,up,"[{""positionX"": 7, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 11}, {""positionX"": 8, ""positionY"": 10}, {""positionX"": 8, ""positionY"": 9}, {""positionX"": 8, ""positionY"": 8}, {""positionX"": 8, ""positionY"": 7}]"
3274,3,6,8,5,up,up,"[{""positionX"": 8, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 11}, {""positionX"": 8, ""positionY"": 10}, {""positionX"": 8, ""positionY"": 9}, {""positionX"": 8, ""positionY"": 8}, {""positionX"": 8, ""positionY"": 7}, {""positionX"": 8, ""positionY"": 6}]"
3275,3,6,8,4,up,up,"[{""positionX"": 8, ""positionY"": 12}, {""positionX"": 8, ""positionY"": 11}, {""positionX"": 8, ""positionY"": 10}, {""positionX"": 8, ""positionY"": 9}, {""positionX"": 8, ""positionY"": 8}, {""positionX"": 8, ""positionY"": 7}, {""positionX"": 8, ""positionY"": 6}, {""positionX"": 8, ""positionY"": 5}]"
3276,3,6,8,3,up,up,"[{""positionX"": 8, ""positionY"": 11}, {""positionX"": 8, ""positionY"": 10}, {""positionX"": 8, ""positionY"": 9}, {""positionX"": 8, ""positionY"": 8}, {""positionX"": 8, ""positionY"": 7}, {""positionX"": 8, ""positionY"": 6}, {""positionX"": 8, ""positionY"": 5}, {""positionX"": 8, ""positionY"": 4}]"
3277,3,6,7,3,up,left,"[{""positionX"": 8, ""positionY"": 10}, {""positionX"": 8, ""positionY"": 9}, {""positionX"": 8, ""positionY"": 8}, {""positionX"": 8, ""positionY"": 7}, {""positionX"": 8, ""positionY"": 6}, {""positionX"": 8, ""positionY"": 5}, {""positionX"": 8, ""positionY"": 4}, {""positionX"": 8, ""positionY"": 3}]"
